year,city,month,application
2014,Fukuoka,10,9027
2014,Saga,10,1174
2014,Nagasaki,10,1611
2014,Kumamoto,10,2596
2014,Oita,10,1482
2014,Miyazaki,10,1080
2014,Kagoshima,10,1641
2014,Okinawa,10,2688
2014,Hokkaido,9,6969
2014,Aomori,9,1231
2014,Iwate,9,1420
2014,Miyagi,9,3212
2014,Akita,9,1041
2014,Yamagata,9,1425
2014,Fukushima,9,2711
2014,Ibaraki,9,4884
2014,Tochigi,9,3382
2014,Gunma,9,2848
2014,Saitama,9,14281
2014,Chiba,9,13419
2014,Tokyo,9,39756
2014,Kanagawa,9,22027
2014,Niigata,9,2987
2014,Toyama,9,1623
2014,Ishikawa,9,2062
2014,Fukui,9,1304
2014,Yamanashi,9,1418
2014,Nagano,9,3271
2014,Gifu,9,3580
2014,Shizuoka,9,6564
2014,Aichi,9,15988
2014,Mie,9,3222
2014,Shiga,9,2740
2014,Kyoto,9,5418
2014,Osaka,9,18718
2014,Hyogo,9,11054
2014,Nara,9,2603
2014,Wakayama,9,1596
2014,Tottori,9,810
2014,Shimane,9,697
2014,Okayama,9,2807
2014,Hiroshima,9,4452
2014,Yamaguchi,9,1711
2014,Tokushima,9,1062
2014,Kagawa,9,1375
2014,Ehime,9,1866
2014,Kochi,9,769
2014,Fukuoka,9,9468
2014,Saga,9,1236
2014,Nagasaki,9,1760
2014,Kumamoto,9,2469
2014,Oita,9,1492
2014,Miyazaki,9,1416
2014,Kagoshima,9,1828
2014,Okinawa,9,2763
2014,Hokkaido,8,9349
2014,Aomori,8,1530
2014,Iwate,8,1978
2014,Miyagi,8,4746
2014,Akita,8,1104
2014,Yamagata,8,2529
2014,Fukushima,8,4087
2014,Ibaraki,8,7730
2014,Tochigi,8,4224
2014,Gunma,8,4118
2014,Saitama,8,20905
2014,Chiba,8,18257
2014,Tokyo,8,53033
2014,Kanagawa,8,29272
2014,Niigata,8,4974
2014,Toyama,8,2545
2014,Ishikawa,8,2749
2014,Fukui,8,1555
2014,Yamanashi,8,1745
2014,Nagano,8,4156
2014,Gifu,8,5043
2014,Shizuoka,8,10592
2014,Aichi,8,20886
2014,Mie,8,4201
2014,Shiga,8,4258
2014,Kyoto,8,8466
2014,Osaka,8,26536
2014,Hyogo,8,17616
2014,Nara,8,3974
2014,Wakayama,8,1980
2014,Tottori,8,935
2014,Shimane,8,1199
2014,Okayama,8,4020
2014,Hiroshima,8,6569
2014,Yamaguchi,8,2402
2014,Tokushima,8,1201
2014,Kagawa,8,1844
2014,Ehime,8,2190
2014,Kochi,8,865
2014,Fukuoka,8,13606
2014,Saga,8,1599
2014,Nagasaki,8,3159
2014,Kumamoto,8,3330
2014,Oita,8,3063
2014,Miyazaki,8,2207
2014,Kagoshima,8,2627
2014,Okinawa,8,3259
2014,Hokkaido,7,8240
2014,Aomori,7,1279
2014,Iwate,7,1308
2014,Miyagi,7,4272
2014,Akita,7,805
2014,Yamagata,7,2043
2014,Fukushima,7,3169
2014,Ibaraki,7,6678
2014,Tochigi,7,4178
2014,Gunma,7,3846
2014,Saitama,7,21109
2014,Chiba,7,18786
2014,Tokyo,7,60335
2014,Kanagawa,7,32088
2014,Niigata,7,3658
2014,Toyama,7,2268
2014,Ishikawa,7,2594
2014,Fukui,7,1448
2014,Yamanashi,7,1804
2014,Nagano,7,3409
2014,Gifu,7,4597
2014,Shizuoka,7,10027
2014,Aichi,7,21207
2014,Mie,7,4133
2014,Shiga,7,4335
2014,Kyoto,7,7910
2014,Osaka,7,25399
2014,Hyogo,7,16203
2014,Nara,7,4200
2014,Wakayama,7,1768
2014,Tottori,7,982
2014,Shimane,7,838
2014,Okayama,7,3753
2014,Hiroshima,7,5966
2014,Yamaguchi,7,2353
2014,Tokushima,7,1242
2014,Kagawa,7,1799
2014,Ehime,7,1961
2014,Kochi,7,874
2014,Fukuoka,7,13449
2014,Saga,7,1631
2014,Nagasaki,7,2391
2014,Kumamoto,7,3196
2014,Oita,7,2178
2014,Miyazaki,7,1535
2014,Kagoshima,7,2330
2014,Okinawa,7,2773
2014,Hokkaido,6,6281
2014,Aomori,6,1022
2014,Iwate,6,979
2014,Miyagi,6,3911
2014,Akita,6,766
2014,Yamagata,6,1467
2014,Fukushima,6,2585
2014,Ibaraki,6,5213
2014,Tochigi,6,3282
2014,Gunma,6,3557
2014,Saitama,6,18207
2014,Chiba,6,16157
2014,Tokyo,6,50214
2014,Kanagawa,6,27629
2014,Niigata,6,2820
2014,Toyama,6,1920
2014,Ishikawa,6,2006
2014,Fukui,6,1261
2014,Yamanashi,6,1460
2014,Nagano,6,2957
2014,Gifu,6,3808
2014,Shizuoka,6,7248
2014,Aichi,6,19033
2014,Mie,6,3644
2014,Shiga,6,3304
2014,Kyoto,6,6696
2014,Osaka,6,21869
2014,Hyogo,6,13506
2014,Nara,6,3446
2014,Wakayama,6,1571
2014,Tottori,6,706
2014,Shimane,6,695
2014,Okayama,6,3377
2014,Hiroshima,6,5720
2014,Yamaguchi,6,1968
2014,Tokushima,6,1069
2014,Kagawa,6,1576
2014,Ehime,6,1816
2014,Kochi,6,747
2014,Fukuoka,6,10713
2014,Saga,6,1319
2014,Nagasaki,6,1664
2014,Kumamoto,6,2774
2014,Oita,6,1594
2014,Miyazaki,6,1445
2014,Kagoshima,6,1933
2014,Okinawa,6,2497
2014,Hokkaido,5,6325
2014,Aomori,5,1087
2014,Iwate,5,1244
2014,Miyagi,5,3608
2014,Akita,5,763
2014,Yamagata,5,1212
2014,Fukushima,5,2858
2014,Ibaraki,5,5312
2014,Tochigi,5,3406
2014,Gunma,5,3377
2014,Saitama,5,17120
2014,Chiba,5,15405
2014,Tokyo,5,47166
2014,Kanagawa,5,27336
2014,Niigata,5,3361
2014,Toyama,5,1958
2014,Ishikawa,5,2219
2014,Fukui,5,1360
2014,Yamanashi,5,1374
2014,Nagano,5,3033
2014,Gifu,5,4136
2014,Shizuoka,5,7591
2014,Aichi,5,19334
2014,Mie,5,3921
2014,Shiga,5,3619
2014,Kyoto,5,6404
2014,Osaka,5,22003
2014,Hyogo,5,13690
2014,Nara,5,3065
2014,Wakayama,5,1587
2014,Tottori,5,688
2014,Shimane,5,779
2014,Okayama,5,3348
2014,Hiroshima,5,5931
2014,Yamaguchi,5,1891
2014,Tokushima,5,1069
2014,Kagawa,5,1477
2014,Ehime,5,1699
2014,Kochi,5,863
2014,Fukuoka,5,10404
2014,Saga,5,1292
2014,Nagasaki,5,1786
2014,Kumamoto,5,2971
2014,Oita,5,1430
2014,Miyazaki,5,1352
2014,Kagoshima,5,1962
2014,Okinawa,5,2651
2014,Hokkaido,4,6813
2014,Aomori,4,1004
2014,Iwate,4,1447
2014,Miyagi,4,3367
2014,Akita,4,939
2014,Yamagata,4,1210
2014,Fukushima,4,2862
2014,Ibaraki,4,5063
2014,Tochigi,4,3319
2014,Gunma,4,3386
2014,Saitama,4,16627
2014,Chiba,4,14933
2014,Tokyo,4,43698
2014,Kanagawa,4,26025
2014,Niigata,4,3499
2014,Toyama,4,1865
2014,Ishikawa,4,2256
2014,Fukui,4,1469
2014,Yamanashi,4,1405
2014,Nagano,4,3017
2014,Gifu,4,3529
2014,Shizuoka,4,6760
2014,Aichi,4,17938
2014,Mie,4,3575
2014,Shiga,4,3279
2014,Kyoto,4,6641
2014,Osaka,4,22322
2014,Hyogo,4,12968
2014,Nara,4,2789
2014,Wakayama,4,1419
2014,Tottori,4,731
2014,Shimane,4,661
2014,Okayama,4,3172
2014,Hiroshima,4,5179
2014,Yamaguchi,4,1906
2014,Tokushima,4,1114
2014,Kagawa,4,1458
2014,Ehime,4,1889
2014,Kochi,4,965
2014,Fukuoka,4,10899
2014,Saga,4,1348
2014,Nagasaki,4,1753
2014,Kumamoto,4,2883
2014,Oita,4,1700
2014,Miyazaki,4,1476
2014,Kagoshima,4,2189
2014,Okinawa,4,2636
2014,Hokkaido,3,7423
2014,Aomori,3,1149
2014,Iwate,3,1281
2014,Miyagi,3,3482
2014,Akita,3,899
2014,Yamagata,3,1181
2014,Fukushima,3,2807
2014,Ibaraki,3,5416
2014,Tochigi,3,3437
2014,Gunma,3,3145
2014,Saitama,3,17708
2014,Chiba,3,15959
2014,Tokyo,3,43877
2014,Kanagawa,3,26544
2014,Niigata,3,3400
2014,Toyama,3,1906
2014,Ishikawa,3,2439
2014,Fukui,3,1530
2014,Yamanashi,3,1363
2014,Nagano,3,3347
2014,Gifu,3,3673
2014,Shizuoka,3,7467
2014,Aichi,3,18221
2014,Mie,3,3435
2014,Shiga,3,3912
2014,Kyoto,3,6776
2014,Osaka,3,25604
2014,Hyogo,3,13586
2014,Nara,3,3188
2014,Wakayama,3,1602
2014,Tottori,3,756
2014,Shimane,3,763
2014,Okayama,3,3436
2014,Hiroshima,3,5153
2014,Yamaguchi,3,2089
2014,Tokushima,3,960
2014,Kagawa,3,1622
2014,Ehime,3,1953
2014,Kochi,3,796
2014,Fukuoka,3,11426
2014,Saga,3,1412
2014,Nagasaki,3,1677
2014,Kumamoto,3,2773
2014,Oita,3,1591
2014,Miyazaki,3,1398
2014,Kagoshima,3,2050
2014,Okinawa,3,2709
2014,Hokkaido,2,7376
2014,Aomori,2,989
2014,Iwate,2,1243
2014,Miyagi,2,3368
2014,Akita,2,827
2014,Yamagata,2,1311
2014,Fukushima,2,2390
2014,Ibaraki,2,5110
2014,Tochigi,2,3281
2014,Gunma,2,2881
2014,Saitama,2,15503
2014,Chiba,2,14609
2014,Tokyo,2,41602
2014,Kanagawa,2,25207
2014,Niigata,2,2987
2014,Toyama,2,1778
2014,Ishikawa,2,2375
2014,Fukui,2,1502
2014,Yamanashi,2,1250
2014,Nagano,2,3191
2014,Gifu,2,3968
2014,Shizuoka,2,7502
2014,Aichi,2,18384
2014,Mie,2,3560
2014,Shiga,2,3157
2014,Kyoto,2,6392
2014,Osaka,2,21303
2014,Hyogo,2,12940
2014,Nara,2,3289
2014,Wakayama,2,1687
2014,Tottori,2,947
2014,Shimane,2,759
2014,Okayama,2,3018
2014,Hiroshima,2,5008
2014,Yamaguchi,2,2000
2014,Tokushima,2,1060
2014,Kagawa,2,1449
2014,Ehime,2,1757
2014,Kochi,2,700
2014,Fukuoka,2,11055
2014,Saga,2,1500
2014,Nagasaki,2,1707
2014,Kumamoto,2,2794
2014,Oita,2,1565
2014,Miyazaki,2,1325
2014,Kagoshima,2,1871
2014,Okinawa,2,2508
2014,Hokkaido,1,9487
2014,Aomori,1,1280
2014,Iwate,1,1748
2014,Miyagi,1,4528
2014,Akita,1,1097
2014,Yamagata,1,1498
2014,Fukushima,1,3088
2014,Ibaraki,1,6181
2014,Tochigi,1,4338
2014,Gunma,1,4005
2014,Saitama,1,19245
2014,Chiba,1,16978
2014,Tokyo,1,46581
2014,Kanagawa,1,29275
2014,Niigata,1,3683
2014,Toyama,1,2144
2014,Ishikawa,1,2595
2014,Fukui,1,1698
2014,Yamanashi,1,1971
2014,Nagano,1,4178
2014,Gifu,1,4796
2014,Shizuoka,1,8245
2014,Aichi,1,21099
2014,Mie,1,4049
2014,Shiga,1,3580
2014,Kyoto,1,7581
2014,Osaka,1,25030
2014,Hyogo,1,14714
2014,Nara,1,3948
2014,Wakayama,1,1927
2014,Tottori,1,782
2014,Shimane,1,936
2014,Okayama,1,3682
2014,Hiroshima,1,5718
2014,Yamaguchi,1,2294
2014,Tokushima,1,1258
2014,Kagawa,1,1775
2014,Ehime,1,2044
2014,Kochi,1,973
2014,Fukuoka,1,12408
2014,Saga,1,1551
2014,Nagasaki,1,1925
2014,Kumamoto,1,3152
2014,Oita,1,1830
2014,Miyazaki,1,1343
2014,Kagoshima,1,1973
2014,Okinawa,1,2685
